"Wikidata.ID","X","Name.der.Institution","Ort","Einrichtungsart","OA.Webseite.der.Institution","OA.Beauftragte.r","OA.Policy","OA.Leitlinie","Berliner.Erklärung","OA2020","bool_OA_Website","bool_OA_Beauftragte","bool_OA.Policy","bool_OA.Leitlinie","bool_Repositorium.URL","bool_Berliner.Erklärung","bool_OA2020","X1","score","OpenScore","OpenScore_institution"
"Q504723","Nordrhein-Westfalen","Universität Siegen","Siegen","Universität","www.ub.uni-siegen.de/index.php?id=o-a-publizieren",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q24382","Nordrhein-Westfalen","Universität Bielefeld","Bielefeld","Universität","www.uni-bielefeld.de/ub/digital/oa/",NA,"ja",NA,"nein","ja",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q885105","Nordrhein-Westfalen","Kirchliche Hochschule Wuppertal/Bethel","Wuppertal","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q315229","Nordrhein-Westfalen","Deutsche Sporthochschule Köln","Köln","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q687017","Nordrhein-Westfalen","FernUniversität in Hagen","Hagen","Universität","www.fernuni-hagen.de/forschung/forschungsfoerderung/publizieren.shtml#:~:text=Als%20Angeh%C3%B6riger%20der%20FernUniversit%C3%A4t%20k%C3%B6nnen,zug%C3%A4nglich%20machen%20(Open%20Access).",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q2088271","Nordrhein-Westfalen","Philosophisch-Theologische Hochschule SVD Sankt Augustin","Sankt Augustin","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q273263","Nordrhein-Westfalen","Rheinisch-Westfälische Technische Hochschule Aachen","Aachen","Universität","www.ub.rwth-aachen.de/go/id/iigq",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q883284","Nordrhein-Westfalen","Theologische Fakultät Paderborn","Paderborn","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q685557","Nordrhein-Westfalen","Technische Universität Dortmund","Dortmund","Universität","www.ub.tu-dortmund.de/open-access/index.html.de",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q152171","Nordrhein-Westfalen","Rheinische Friedrich-Wilhelms-Universität Bonn","Bonn","Universität","www.uni-bonn.de/forschung/forschungsdezernat/7.1-forschungsfoerderung/open-access",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q54096","Nordrhein-Westfalen","Universität zu Köln","Köln","Universität","www.ub.uni-koeln.de/forschen_publizieren/publizieren/open_access_publizieren/index_ger.html",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q679134","Nordrhein-Westfalen","Universität Paderborn","Paderborn","Universität","www.ub.uni-paderborn.de/unterstuetzung/open-access",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q314305","Nordrhein-Westfalen","Universität Witten/Herdecke","Witten","Universität","https://www.uni-wh.de/studium/bibliothek/",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q447953","Nordrhein-Westfalen","Bergische Universität Wuppertal","Wuppertal","Universität","www.bib.uni-wuppertal.de/de/open-access.html",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q1451983","Rheinland-Pfalz","Fraunhofer-Institut für Experimentelles Software Engineering (IESE)","Kaiserslautern","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q6736848","Rheinland-Pfalz","Fraunhofer-Institut für Mikrotechnik und Mikrosysteme IMM","Mainz","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1452034","Rheinland-Pfalz","Fraunhofer-Institut für Techno- und Wirtschaftsmathematik (ITWM)","Kaiserslautern","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q327772","Rheinland-Pfalz","Leibniz-Institut für Europäische Geschichte (IEG)","Mainz","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ieg-mainz.de/open_access_policy",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1681243","Rheinland-Pfalz","Leibniz-Institut für Psychologie (ZPID)","Trier","Forschungsorganisation: Leibniz-Gemeinschaft","https://leibniz-psychology.org/sonstiges/open-access-policy/",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q84938768","Rheinland-Pfalz","Leibniz-Institut für Resilienzforschung (LIR)","Mainz","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q878029","Rheinland-Pfalz","Römisch-Germanisches Zentralmuseum (RGZM) - Leibniz-Forschungsinstitut für Archäologie","Mainz","Forschungsorganisation: Leibniz-Gemeinschaft","https://web.rgzm.de/publikationen/rgzm-open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q30279546","Rheinland-Pfalz","Leibniz-Institut für Verbundwerkstoffe (IVW)","Kaiserslautern","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"nein","nein",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q832808","Rheinland-Pfalz","Max-Planck-Institut für Chemie (Otto-Hahn-Institut)","Mainz","Forschungsorganisation: Max-Planck-Gesellschaft","www.mpic.de/4136348/open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q876629","Rheinland-Pfalz","Max-Planck-Institut für Polymerforschung","Mainz","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1391198","Rheinland-Pfalz","Hochschule Kaiserslautern","Kaiserslautern","Hochschule",NA,NA,"nein",NA,"ja","nein",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
NA,"Rheinland-Pfalz","Max-Planck-Institut für Softwaresysteme, Standort Kaiserslautern Kaiserslautern","Kaiserslautern","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1005530","Rheinland-Pfalz","Bundesanstalt für Gewässerkunde (BfG)","Koblenz","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1005422","Rheinland-Pfalz","Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr","Koblenz","Ressortforschung","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Rheinland-Pfalz","Cusanus Hochschule Bernkastel-Kues","Bernkastel-Kues","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622151","Rheinland-Pfalz","Hochschule der Deutschen Bundesbank Hachenburg","Hachenburg","Hochschule","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q896546","Rheinland-Pfalz","Hochschule Trier","Trier","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1391292","Rheinland-Pfalz","Hochschule für öffentliche Verwaltung Rheinland-Pfalz","Mayen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622117","Rheinland-Pfalz","Hochschule Koblenz","Koblenz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q459724","Rheinland-Pfalz","Hochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1391239","Rheinland-Pfalz","Hochschule Worms","Worms","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622125","Rheinland-Pfalz","Hochschule für Wirtschaft und Gesellschaft Ludwigshafen","Ludwigshafen","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q872180","Rheinland-Pfalz","Katholische Hochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1792452","Rheinland-Pfalz","Kunsthochschule Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Rheinland-Pfalz","Hochschule für Finanzen Rheinland-Pfalz","Edenkoben","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622203","Rheinland-Pfalz","Hochschule für Musik Mainz","Mainz","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q678965","Rheinland-Pfalz","Technische Universität Kaiserslautern","Kaiserslautern","Universität","www.ub.uni-kl.de/schreiben-publizieren/open-access/","Dipl.-Kult. Julia Heitmann-Pletsch","ja",NA,"ja","nein",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q161982","Rheinland-Pfalz","Johannes Gutenberg-Universität Mainz","Mainz","Universität","www.ub.uni-mainz.de/de/open-access",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1619104","Rheinland-Pfalz","Philosophisch-Theologische Hochschule Vallendar","Vallendar","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q448590","Rheinland-Pfalz","Universität Koblenz-Landau","Mainz","Universität","www.uni-koblenz-landau.de/de/bibliothek/publizieren/open-access",NA,"nein",NA,"nein","nein",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"28.57%",28.5714285714286,28.5714285714286
"Q22963","Rheinland-Pfalz","Deutsche Universität für Verwaltungswissenschaften Speyer","Speyer","Universität",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q702486","Rheinland-Pfalz","Universität Trier","Trier","Universität","www.uni-trier.de/index.php?id=60801",NA,"ja",NA,"nein","nein",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"42.86%",42.8571428571429,42.8571428571429
"Q1714370","Rheinland-Pfalz","Theologische Fakultät Trier","Trier","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q316595","Rheinland-Pfalz","WHU - Otto Beisheim School of Management","Vallendar","Universität","Recherche fehlt","Recherche fehlt","Recherche fehlt","Recherche fehlt","nein","nein",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q1452048","Saarland","Fraunhofer-Institut für Zerstörungsfreie Prüfverfahren (IZFP)","Saarbrücken","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","nein",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,"71.43%",71.4285714285714,71.4285714285714
"Q55436361","Saarland","CISPA - Helmholtz-Zentrum für Informationssicherheit","Saarbrücken","Forschungsorganisation: Helmholtz-Gemeinschaft",NA,NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q879857","Saarland","Schloss Dagstuhl - Leibniz-Zentrum für Informatik GmbH (LZI)","Wadern","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.dagstuhl.de/en/publications/",NA,"ja",NA,"ja","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1565090","Saarland","Leibniz-Institut für Neue Materialien gGmbH (INM)","Saarbrücken","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ntnm-bib.de/open-access/","Uwe Geith","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q881238","Saarland","Max-Planck-Institut für Softwaresysteme","Saarbrücken","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q565400","Saarland","Max-Planck-Institut für Informatik","Saarbrücken","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q884111","Saarland","Hochschule für Technik und Wirtschaft des Saarlandes","Saarbrücken","Hochschule",NA,NA,"nein",NA,"ja","nein",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"14.29%",14.2857142857143,14.2857142857143
"Q1201755","Saarland","Deutsch-Französische-Hochschule","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
NA,"Saarland","Deutsche Hochschule für Prävention und Gesundheit","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1622149","Saarland","Hochschule der Bildenden Künste Saar","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1487242","Saarland","Hochschule für Musik Saar","Saarbrücken","Hochschule",NA,NA,"nein",NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q1391274","Saarland","Fachhochschule für Verwaltung des Saarlandes","Quierschied","Hochschule",NA,NA,NA,NA,"nein","nein",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,"0%",0,0
"Q700758","Saarland","Universität des Saarlandes","Saarbrücken","Universität","https://www.sulb.uni-saarland.de/service-fuer-die-wissenschaft/open-access-an-der-universitaet-des-saarlandes",NA,"ja",NA,"ja","nein",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1452000","Sachsen","Fraunhofer-Institut für Elektronische Nanosysteme (ENAS)","Chemnitz","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1451998","Sachsen","Fraunhofer-Institut für Organische Elektronik, Elektronenstrahl- und Plasmatechnik (FEP)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1452015","Sachsen","Fraunhofer-Institut für Keramische Technologien und Systeme (IKTS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1452057","Sachsen","Fraunhofer-Zentrum für Internationales Management und Wissensökonomie (IMW)","Leipzig","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1451974","Sachsen","Fraunhofer-Institut für Photonische Mikrosysteme (IPMS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1452041","Sachsen","Fraunhofer-Institut für Verkehrs- und Infrastruktursysteme (IVI)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1452043","Sachsen","Fraunhofer-Institut für Werkstoff- und Strahltechnik (IWS)","Dresden","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1452042","Sachsen","Fraunhofer-Institut für Werkzeugmaschinen und Umformtechnik (IWU)","Chemnitz","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1313270","Sachsen","Fraunhofer-Institut für Zelltherapie und Immunologie (IZI)","Leipzig","Forschungsorganisation: Frauenhofer-Gesellschaft","https://www.openaccess.fraunhofer.de/",NA,"ja, als FhG","https://www.openaccess.fraunhofer.de/content/dam/openaccess/de/documents/Fraunhofer-Open-Access-Strategie-2020.pdf","ja, als FhG","ja, als FhG",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q883545","Sachsen","Helmholtz-Zentrum Dresden-Rossendorf (HZDR)","Dresden","Forschungsorganisation: Helmholtz-Gemeinschaft","www.hzdr.de/db/Cms?pNid=330",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja, als WGL",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q880999","Sachsen","Helmholtz-Zentrum für Umweltforschung (UFZ)","Leipzig","Forschungsorganisation: Helmholtz-Gemeinschaft","www.ufz.de/index.php?de=36297",NA,"nein","https://gfzpublic.gfz-potsdam.de/pubman/item/item_5004288","ja, als HGF","ja, als WGL",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1470119","Sachsen","Leibniz-Institut für jüdische Geschichte und Kultur - Simon Dubnow (DI)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q835883","Sachsen","Leibniz-Institut für Festkörper- und Werkstoffforschung Dresden (IFW) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.ifw-dresden.de/de/ueber-uns/bibliothek/open-access","https://ifwlib.bibliotheca-open.de/de-de/Open-Access/Definition-und-weiterf%C3%BChrende-Links","ja",NA,"ja, als WGL","ja, als WGL",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,6,"85.71%",85.7142857142857,85.7142857142857
"Q1813774","Sachsen","Leibniz-Institut für ökologische Raumentwicklung (IÖR) e.V.","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1813759","Sachsen","Leibniz-Institut für Oberflächenmodifizierung (IOM)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q1739877","Sachsen","Leibniz-Institut für Polymerforschung Dresden (IPF)","Dresden","Forschungsorganisation: Leibniz-Gemeinschaft","http://www.ipfdd.de/de/organisation/abteilungen-und-gruppen/gruppen-der-verwaltung-und-technische-dienste/bibliothek/open-access/",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1499019","Sachsen","Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://www.leibniz-gwzo.de/de/transfer/publikationen",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1813740","Sachsen","Leibniz-Institut für Länderkunde (IfL)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft","https://leibniz-ifl.de/forschung/publikationen-1/open-access",NA,"ja",NA,"ja, als WGL","ja, als WGL",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1607075","Sachsen","Leibniz-Institut für Troposphärenforschung e.V. (TROPOS)","Leipzig","Forschungsorganisation: Leibniz-Gemeinschaft",NA,NA,"ja",NA,"ja, als WGL","ja, als WGL",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
"Q257792","Sachsen","Max-Planck-Institut für Kognitions- und Neurowissenschaften","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft","www.cbs.mpg.de/bibliothek/service/open-access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q1912059","Sachsen","Max-Planck-Institut für Chemische Physik fester Stoffe (MPI CPfS)","Dresden","Forschungsorganisation: Max-Planck-Gesellschaft","www.cpfs.mpg.de/de/library/open_access",NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,"71.43%",71.4285714285714,71.4285714285714
"Q682926","Sachsen","Max-Planck-Institut für evolutionäre Anthropologie (MPI EVA)","Leipzig","Forschungsorganisation: Max-Planck-Gesellschaft",NA,NA,"ja, als MPG",NA,"ja, als MPG","ja, als MPG",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,"57.14%",57.1428571428571,57.1428571428571
